Date Time,Subject,BedID,plank1_1a,plank1_1b,plank1_2a,plank1_2b,plank2_1a,plank2_1b,plank2_2a,plank2_2b,plank3_1a,plank3_1b,plank3_2a,plank3_2b,plank4_1a,plank4_1b,plank4_2a,plank4_2b,manual_position
12/14/2018 10:53,Subject 26,9601bffa,4.2,11.5,10.3,7.8,6.3,3.8,5,2.6,1.4,3.6,2.2,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.2,11.6,10.2,7.8,6.3,3.8,5,2.7,1.4,3.6,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.2,11.6,10.2,7.8,6.3,3.8,5,2.7,1.4,3.6,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.3,11.6,10.2,7.9,6.3,3.8,5,2.7,1.4,3.6,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.2,11.5,10.2,7.9,6.4,3.8,5,2.7,1.4,3.6,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.2,11.5,10.2,7.8,6.4,3.8,5,2.7,1.4,3.6,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.3,11.5,10.2,7.9,6.3,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.7,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.4,11.2,10.3,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.3,11.2,10.2,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.4,11.2,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:53,Subject 26,9601bffa,4.3,11.2,10.2,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.2,10.3,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.7,0.8,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.2,10.2,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.8,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.2,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.2,10.2,8.2,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.8,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.3,10.2,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.2,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.3,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.3,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.3,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.3,10.2,8.1,6.4,3.8,4.9,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.3,10.2,8.1,6.4,3.8,5,2.7,1.4,3.5,2.2,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.3,11.3,10.1,8.1,6.4,3.8,5,2.7,1.4,3.5,2.1,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:52,Subject 26,9601bffa,4.4,11.3,10.1,8.1,6.4,3.8,5,2.7,1.4,3.5,2.2,0.8,1.6,4.8,0.7,0.2,4
12/14/2018 10:51,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:51,Subject 26,9601bffa,2.8,8,15.6,3.4,2.3,8.8,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,8,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.8,9.2,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:50,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.7,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.8,9.3,0.3,0,3.4,0.6,-0.3,-0.5,3.9,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.8,9.3,0.3,0.1,3.4,0.6,-0.3,-0.6,3.8,5.3,-0.5,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.8,15.6,3.4,2.3,8.9,9.3,0.3,0.1,3.4,0.6,-0.3,-0.5,3.8,5.3,-0.4,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.4,2.3,8.9,9.3,0.3,0,3.4,0.6,-0.3,-0.6,3.8,5.3,-0.4,2
12/14/2018 10:49,Subject 26,9601bffa,2.8,7.9,15.6,3.3,2.3,8.9,9.4,0.3,0,3.4,0.6,-0.3,-0.6,3.8,5.3,-0.4,2
12/14/2018 10:49,Subject 26,9601bffa,2.6,8.1,15.6,3.2,2.3,9,9.5,0.3,0.1,3.5,0.6,-0.3,-0.6,3.8,5.3,-0.4,2
12/14/2018 10:49,Subject 26,9601bffa,2.6,8,15.6,3.2,2.3,9,9.5,0.3,0.1,3.5,0.6,-0.3,-0.6,3.7,5.3,-0.4,2
12/14/2018 10:49,Subject 26,9601bffa,2.6,8.3,15.4,3.1,2.1,9.4,9.9,0.2,-0.1,3.6,0.7,-0.3,-0.6,4,5.1,-0.4,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.5,10.8,0.6,0.9,8.2,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.5,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.8,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.6,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.5,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.6,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.2,1.7,2.9,17.6,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.8,2
12/14/2018 10:48,Subject 26,9601bffa,10.3,1.7,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.3,1.6,3,17.7,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.8,2
12/14/2018 10:48,Subject 26,9601bffa,10.4,1.6,2.9,17.7,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:48,Subject 26,9601bffa,10.4,1.6,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.7,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.5,1.5,2.8,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.5,1.6,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.7,3.8,0.1,-0.1,4.8,2
12/14/2018 10:47,Subject 26,9601bffa,10.5,1.6,2.9,17.6,10.7,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.7,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.5,10.8,0.6,0.9,8.2,3.6,0.4,-0.3,0.6,3.8,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.8,17.6,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.8,0.1,-0.1,4.8,2
12/14/2018 10:47,Subject 26,9601bffa,10.3,1.6,2.8,17.7,10.8,0.6,0.9,8.2,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.7,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.9,17.5,10.8,0.6,0.9,8.2,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.8,2
12/14/2018 10:47,Subject 26,9601bffa,10.4,1.6,2.8,17.7,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.8,2
12/14/2018 10:46,Subject 26,9601bffa,10.3,1.6,2.8,17.8,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.8,2
12/14/2018 10:46,Subject 26,9601bffa,10.4,1.6,2.9,17.8,10.8,0.6,0.9,8.1,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.8,2
12/14/2018 10:46,Subject 26,9601bffa,10.2,1.6,2.7,17.8,10.8,0.6,0.9,8.2,3.6,0.4,-0.3,0.6,3.7,0.1,-0.1,4.8,2
12/14/2018 10:46,Subject 26,9601bffa,12,0.2,1.9,18.1,8.8,0.7,1,8.6,8.8,-0.3,-0.6,2.6,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:46,Subject 26,9601bffa,11.9,0.2,1.9,18.1,8.8,0.7,1,8.7,8.8,-0.3,-0.6,2.6,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:46,Subject 26,9601bffa,12,0.2,2,18.1,8.8,0.7,1,8.6,8.8,-0.3,-0.6,2.6,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:46,Subject 26,9601bffa,12,0.2,1.9,18.1,8.8,0.6,1,8.7,8.8,-0.3,-0.6,2.5,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:46,Subject 26,9601bffa,11.9,0.2,1.9,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:46,Subject 26,9601bffa,12,0.2,2,18.1,8.8,0.7,1,8.7,8.8,-0.3,-0.6,2.6,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,11.9,0.2,1.9,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.5,4.8,-0.3,-0.5,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,12,0.3,2,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,12,0.3,2,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,11.9,0.2,1.9,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,11.9,0.2,1.9,18.1,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,11.9,0.2,2,18,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.6,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,11.9,0.3,2,17.9,8.8,0.7,1,8.7,9,-0.3,-0.6,2.6,4.7,-0.3,-0.5,1,3
12/14/2018 10:45,Subject 26,9601bffa,12.2,0.3,2,17.7,8.6,0.6,0.9,8.6,9.2,-0.4,-0.6,2.7,4.8,-0.3,-0.6,0.9,3
12/14/2018 10:45,Subject 26,9601bffa,12.1,0.2,1.9,18.1,8.7,0.6,1,8.6,8.8,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1.1,3
12/14/2018 10:45,Subject 26,9601bffa,12.1,0.2,1.9,18.2,8.7,0.6,1,8.6,8.7,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1.1,3
12/14/2018 10:45,Subject 26,9601bffa,12.1,0.2,1.9,18.1,8.7,0.6,1,8.6,8.8,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:45,Subject 26,9601bffa,12.1,0.2,1.9,18.1,8.7,0.6,1,8.6,8.8,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:45,Subject 26,9601bffa,12.1,0.2,1.9,18.1,8.7,0.6,1,8.6,8.8,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:44,Subject 26,9601bffa,12.1,0.3,1.9,18.1,8.7,0.6,1,8.6,8.8,-0.3,-0.6,2.6,4.7,-0.3,-0.5,1,3
12/14/2018 10:44,Subject 26,9601bffa,12.1,0.3,2,18,8.7,0.6,1,8.7,8.8,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:44,Subject 26,9601bffa,12.2,0.3,2,18,8.7,0.6,1,8.7,8.9,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:44,Subject 26,9601bffa,12.1,0.3,2,18,8.8,0.6,1,8.7,8.9,-0.3,-0.6,2.5,4.7,-0.3,-0.5,1,3
12/14/2018 10:44,Subject 26,9601bffa,0.6,9.4,14.8,3.5,3.3,6,9.6,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,3
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.8,3.5,3.3,6,9.6,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.5,3.3,6,9.6,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.5,3.3,6,9.6,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.4,3.3,6,9.6,1.4,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.7,9.3,14.8,3.5,3.3,6,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.3,14.7,3.5,3.3,6,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.5,3.3,6,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.3,14.8,3.5,3.3,6,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.5,3.3,6,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.3,1.6,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.6,9.4,14.7,3.4,3.3,6.1,9.7,1.5,0.4,8.4,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:43,Subject 26,9601bffa,0.7,9.3,14.8,3.5,3.3,6.1,9.7,1.5,0.5,8.4,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.6,9.4,14.7,3.4,3.3,6.1,9.7,1.5,0.5,8.5,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.6,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.4,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.5,1.4,-0.4,-0.3,5.3,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.8,3.5,3.3,6.1,9.7,1.5,0.5,8.4,1.4,-0.4,-0.3,5.4,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.6,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.5,1.3,-0.4,-0.4,5.4,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.5,1.3,-0.4,-0.3,5.3,1.6,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.6,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.5,1.3,-0.4,-0.4,5.3,1.7,-0.7,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.7,3.5,3.2,6.1,9.8,1.5,0.5,8.6,1.3,-0.4,-0.4,5.3,1.6,-0.6,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.7,3.5,3.3,6.1,9.7,1.5,0.5,8.5,1.3,-0.4,-0.3,5.3,1.6,-0.6,1
12/14/2018 10:42,Subject 26,9601bffa,0.7,9.3,14.7,3.5,3.2,6.1,9.8,1.5,0.5,8.6,1.3,-0.4,-0.4,5.3,1.6,-0.6,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.9,10.5,7.9,6.6,3.3,5.6,3.9,2.3,5.6,1.8,0.5,1.2,4.7,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.9,10.5,7.9,6.6,3.3,5.6,3.9,2.3,5.6,1.7,0.5,1.2,4.7,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.9,10.5,7.9,6.6,3.3,5.6,3.9,2.3,5.6,1.7,0.5,1.2,4.7,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.9,10.5,7.9,6.6,3.3,5.6,3.9,2.3,5.6,1.7,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.8,10.5,7.9,6.6,3.3,5.6,3.9,2.3,5.6,1.7,0.5,1.2,4.7,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,3.9,6.9,10.4,7.9,6.6,3.4,5.6,3.9,2.3,5.6,1.7,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,4.3,6.2,10.2,8.4,6.6,3.3,5.5,3.9,2.4,5.6,1.7,0.5,1.2,4.7,0.6,0,1
12/14/2018 10:41,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.6,4,2.4,5.6,1.7,0.5,1.3,4.7,0.4,0.1,1
12/14/2018 10:41,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.7,10.4,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.2,4.6,0.6,0.1,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.6,4,2.4,5.6,1.6,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.7,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.2,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.6,4,2.4,5.6,1.7,0.5,1.3,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.8,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.3,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.4,6.7,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.3,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.3,6.7,10.3,7.9,6.7,3.4,5.7,4,2.4,5.6,1.6,0.5,1.3,4.6,0.6,0,1
12/14/2018 10:40,Subject 26,9601bffa,4.4,6.7,10.3,7.9,6.7,3.4,5.7,4,2.4,5.7,1.6,0.5,1.3,4.6,0.6,0,1
12/14/2018 10:39,Subject 26,9601bffa,4.4,6.7,10.2,7.9,6.7,3.4,5.7,4,2.4,5.7,1.6,0.5,1.3,4.6,0.5,0,1
12/14/2018 10:39,Subject 26,9601bffa,4.4,6.7,10.2,7.8,6.7,3.4,5.7,4,2.4,5.7,1.6,0.5,1.3,4.6,0.5,0,1
12/14/2018 10:39,Subject 26,9601bffa,4.3,6.8,10.1,7.9,6.7,3.4,5.7,4,2.4,5.8,1.7,0.5,1.3,4.7,0.3,-0.2,1
12/14/2018 10:39,Subject 26,9601bffa,9.1,3.4,9.3,9.9,6.6,5.4,5.7,3.3,3.6,2.4,0.5,1.5,2.5,1.2,0.2,1.3,3
12/14/2018 10:39,Subject 26,9601bffa,9.2,3.4,9.4,9.9,6.6,5.4,5.7,3.3,3.7,2.4,0.5,1.6,2.5,1.2,0.2,1.3,3
12/14/2018 10:39,Subject 26,9601bffa,9.2,3.1,9.2,10.2,6.7,5.5,5.8,3.4,3.7,2.4,0.5,1.5,2.5,1.2,0.2,1.3,3
12/14/2018 10:39,Subject 26,9601bffa,9.1,3.5,9.2,10,6.5,5.3,5.7,3.4,3.7,2.4,0.5,1.6,2.5,1.2,0.2,1.3,3
12/14/2018 10:39,Subject 26,9601bffa,9.1,3.5,9.1,10,6.5,5.3,5.7,3.4,3.7,2.4,0.5,1.6,2.5,1.2,0.1,1.3,3
12/14/2018 10:39,Subject 26,9601bffa,9.2,3.5,9.1,10.1,6.5,5.3,5.6,3.3,3.7,2.4,0.5,1.6,2.6,1.2,0.2,1.3,3
12/14/2018 10:38,Subject 26,9601bffa,9.2,3.5,9,10.1,6.5,5.2,5.6,3.3,3.7,2.4,0.6,1.7,2.6,1.2,0.1,1.2,3
12/14/2018 10:38,Subject 26,9601bffa,9.3,3.5,9,10.1,6.5,5.2,5.6,3.4,3.8,2.4,0.6,1.7,2.6,1.2,0.1,1.2,3
12/14/2018 10:38,Subject 26,9601bffa,9.3,3.2,8.9,10.3,6.5,5.1,5.5,3.4,3.9,2.4,0.6,1.8,2.8,1.2,0,1,3
12/14/2018 10:38,Subject 26,9601bffa,9.4,3.3,8.5,10.2,6.7,5,5.6,3.7,4.3,2.5,0.6,1.9,2.7,1.1,-0.2,0.8,3
12/14/2018 10:38,Subject 26,9601bffa,9.3,3.3,8.5,10.2,6.6,5,5.6,3.7,4.3,2.5,0.7,1.9,2.8,1.1,-0.1,0.8,3
12/14/2018 10:38,Subject 26,9601bffa,9.4,3.2,8.5,10.2,6.6,5,5.6,3.7,4.3,2.5,0.7,1.9,2.7,1.1,-0.2,0.8,3
12/14/2018 10:38,Subject 26,9601bffa,9.4,3.2,8.5,10.2,6.7,5,5.6,3.7,4.3,2.5,0.7,1.9,2.7,1.1,-0.2,0.8,3
